duration,total_ram,free_ram,total_disk,free_disk,processor
114.0,16.0,8.26,512.0,156.66,intel i7
210.0,16.0,9.1,512.0,354.05,amd ryzen 3
221.0,16.0,4.52,256.0,200.94,intel i5
160.0,32.0,15.46,256.0,103.12,intel i3
258.0,16.0,5.83,256.0,188.41,amd ryzen 3
62.0,32.0,14.22,256.0,173.69,amd ryzen 5
295.0,16.0,9.3,256.0,68.8,amd ryzen 5
263.0,16.0,6.52,,245.05,intel i3
161.0,16.0,3.24,256.0,188.47,intel i7
25.0,32.0,19.09,256.0,181.89,amd ryzen 7
268.0,16.0,5.0,256.0,117.8,amd ryzen 3
206.0,16.0,2.3,512.0,399.29,amd ryzen 5
249.0,16.0,7.31,256.0,92.19,intel i3
25.0,32.0,17.93,256.0,144.2,intel i7
284.0,16.0,4.56,512.0,,intel i3
284.0,16.0,5.2,512.0,290.43,intel i3
59.0,16.0,8.37,256.0,157.34,amd ryzen 7
66.0,32.0,14.42,256.0,109.65,amd ryzen 5
151.0,32.0,14.59,256.0,193.4,intel i3
51.0,16.0,8.61,512.0,448.39,amd ryzen 7
271.0,16.0,5.14,512.0,156.14,intel i3
160.0,32.0,13.5,256.0,147.64,amd ryzen 3
115.0,16.0,7.84,512.0,269.31,intel i7
138.0,32.0,9.34,256.0,177.28,amd ryzen 5
25.0,32.0,15.17,512.0,312.96,intel i7
196.0,16.0,5.19,256.0,24.85,intel i5
269.0,16.0,5.39,512.0,251.15,amd ryzen 3
75.0,,14.33,512.0,324.91,amd ryzen 5
205.0,16.0,5.15,512.0,210.23,amd ryzen 5
205.0,16.0,9.39,256.0,246.0,amd ryzen 3
91.0,16.0,7.79,512.0,309.08,amd ryzen 7
160.0,16.0,8.6,256.0,173.21,intel i5
224.0,16.0,2.57,512.0,318.22,amd ryzen 5
109.0,16.0,12.27,256.0,78.03,amd ryzen 5
117.0,16.0,5.86,512.0,274.08,amd ryzen 7
120.0,16.0,8.67,512.0,273.58,intel i7
150.0,32.0,14.8,512.0,184.01,
211.0,16.0,4.53,512.0,396.98,amd ryzen 5
153.0,32.0,,512.0,312.62,intel i3
75.0,32.0,13.94,512.0,284.02,amd ryzen 5
188.0,16.0,5.76,256.0,10.0,amd ryzen 5
40.0,32.0,14.88,256.0,29.9,intel i7
64.0,16.0,11.97,512.0,387.73,amd ryzen 7
36.0,32.0,14.53,256.0,41.67,
279.0,16.0,3.92,512.0,340.17,intel i3
254.0,16.0,7.41,512.0,320.19,intel i3
145.0,16.0,4.82,512.0,286.19,intel i7
85.0,32.0,14.08,256.0,73.24,amd ryzen 5
33.0,32.0,18.66,512.0,286.91,amd ryzen 5
95.0,16.0,7.13,256.0,163.1,amd ryzen 7
103.0,16.0,9.35,256.0,10.0,amd ryzen 7
156.0,16.0,9.39,256.0,209.1,intel i5
85.0,16.0,7.68,256.0,113.14,amd ryzen 7
122.0,16.0,7.87,512.0,320.58,intel i7
140.0,16.0,6.41,512.0,260.44,intel i7
186.0,16.0,8.24,512.0,274.26,intel i5
124.0,16.0,6.44,,32.62,amd ryzen 7
202.0,32.0,11.29,512.0,200.98,intel i3
93.0,,14.27,256.0,196.09,amd ryzen 5
249.0,16.0,6.89,512.0,351.21,intel i3
431.0,32.0,11.09,512.0,258.1,intel i3
104.0,16.0,8.42,512.0,341.82,intel i7
200.0,16.0,7.54,512.0,239.55,amd ryzen 3
25.0,32.0,15.43,256.0,186.44,amd ryzen 7
138.0,16.0,8.98,512.0,252.59,intel i7
278.0,16.0,6.34,256.0,10.0,intel i3
142.0,32.0,16.18,256.0,146.99,amd ryzen 3
164.0,16.0,6.69,256.0,179.59,intel i5
25.0,32.0,14.61,512.0,347.88,amd ryzen 7
123.0,16.0,12.53,256.0,97.01,intel i5
194.0,16.0,4.84,256.0,129.92,amd ryzen 5
159.0,16.0,12.24,512.0,311.94,amd ryzen 3
124.0,32.0,16.62,512.0,227.51,amd ryzen 3
289.0,16.0,4.7,256.0,85.41,intel i3
210.0,16.0,8.5,512.0,348.96,amd ryzen 3
185.0,16.0,5.61,256.0,152.66,amd ryzen 5
242.0,16.0,8.02,256.0,213.97,amd ryzen 3
198.0,32.0,13.66,256.0,83.98,intel i3
219.0,16.0,8.9,512.0,297.87,amd ryzen 3
133.0,16.0,8.65,256.0,189.6,amd ryzen 5
98.0,16.0,7.79,512.0,241.81,amd ryzen 7
223.0,16.0,2.0,256.0,129.23,intel i5
172.0,32.0,14.6,256.0,175.62,intel i3
189.0,32.0,12.88,256.0,,intel i3
203.0,16.0,9.36,256.0,121.23,amd ryzen 3
30.0,32.0,12.87,256.0,186.08,amd ryzen 7
290.0,16.0,4.47,512.0,279.15,intel i3
232.0,16.0,5.58,512.0,324.23,intel i7
146.0,16.0,5.43,256.0,177.09,intel i7
38.0,32.0,11.61,512.0,156.45,amd ryzen 7
218.0,16.0,3.21,256.0,232.27,intel i5
185.0,32.0,13.9,256.0,246.0,intel i3
152.0,32.0,15.22,512.0,262.06,intel i3
44.0,32.0,12.11,256.0,138.19,amd ryzen 7
175.0,16.0,6.38,256.0,10.0,amd ryzen 5
169.0,32.0,12.22,256.0,246.0,amd ryzen 3
232.0,16.0,7.5,512.0,229.51,amd ryzen 3
290.0,16.0,5.68,512.0,212.48,intel i3
49.0,16.0,8.95,256.0,134.86,amd ryzen 7
198.0,16.0,4.86,512.0,173.47,intel i5
138.0,16.0,10.05,256.0,10.0,amd ryzen 5
152.0,16.0,8.87,256.0,124.12,amd ryzen 5
238.0,16.0,7.34,256.0,136.04,amd ryzen 3
248.0,16.0,6.24,512.0,301.35,intel i3
32.0,32.0,14.64,512.0,293.02,amd ryzen 7
107.0,16.0,9.83,512.0,275.8,intel i7
137.0,32.0,13.38,512.0,390.64,amd ryzen 3
136.0,32.0,16.16,512.0,321.19,amd ryzen 3
122.0,16.0,8.09,256.0,219.63,intel i7
36.0,32.0,14.06,512.0,366.46,intel i7
120.0,16.0,10.45,256.0,164.14,amd ryzen 5
123.0,32.0,9.56,256.0,233.05,amd ryzen 5
198.0,16.0,4.61,512.0,225.04,intel i5
193.0,16.0,5.11,512.0,234.83,intel i5
151.0,32.0,10.78,256.0,221.91,intel i5
196.0,16.0,6.4,512.0,226.12,intel i5
25.0,32.0,17.63,256.0,10.0,amd ryzen 7
25.0,32.0,20.39,512.0,334.56,intel i7
345.0,16.0,1.1,512.0,297.58,intel i3
173.0,32.0,13.09,256.0,212.81,amd ryzen 3
70.0,32.0,15.73,256.0,154.32,intel i5
181.0,16.0,3.68,256.0,136.31,intel i7
183.0,32.0,12.79,512.0,273.02,amd ryzen 3
144.0,16.0,5.17,256.0,204.54,intel i7
32.0,32.0,13.44,512.0,169.31,intel i7
217.0,16.0,7.42,512.0,262.37,amd ryzen 3
156.0,16.0,8.59,512.0,435.7,intel i5
145.0,32.0,,256.0,189.6,intel i3
122.0,,9.77,512.0,312.25,intel i7
68.0,16.0,10.25,512.0,279.5,amd ryzen 7
138.0,16.0,6.49,512.0,362.54,intel i7
25.0,32.0,13.55,512.0,286.25,amd ryzen 7
153.0,16.0,8.38,256.0,213.49,amd ryzen 5
118.0,32.0,9.8,512.0,144.92,amd ryzen 5
51.0,16.0,11.76,256.0,143.28,intel i7
197.0,16.0,10.16,256.0,10.0,amd ryzen 3
64.0,16.0,9.2,512.0,184.18,amd ryzen 7
252.0,16.0,7.06,256.0,163.68,intel i3
147.0,32.0,14.58,512.0,306.52,amd ryzen 3
226.0,16.0,7.01,256.0,10.0,amd ryzen 3
174.0,16.0,6.29,256.0,124.6,amd ryzen 5
113.0,32.0,13.45,512.0,310.49,intel i5
230.0,16.0,7.87,512.0,254.83,amd ryzen 3
252.0,16.0,7.57,256.0,246.0,intel i3
114.0,16.0,9.72,256.0,61.88,amd ryzen 5
165.0,32.0,13.93,256.0,125.8,intel i3
69.0,32.0,16.21,256.0,160.31,amd ryzen 5
179.0,16.0,1.27,256.0,158.8,amd ryzen 7
106.0,32.0,14.33,256.0,168.65,intel i5
211.0,16.0,1.86,256.0,145.56,amd ryzen 5
288.0,16.0,6.0,512.0,343.88,intel i3
25.0,32.0,14.73,512.0,262.17,amd ryzen 7
130.0,16.0,4.97,512.0,290.78,amd ryzen 7
144.0,16.0,10.31,512.0,211.68,intel i5
112.0,32.0,13.13,256.0,246.0,intel i5
172.0,16.0,10.31,,284.85,intel i5
108.0,16.0,7.07,256.0,173.34,amd ryzen 7
133.0,32.0,10.69,512.0,252.52,amd ryzen 5
113.0,16.0,6.71,256.0,10.0,intel i7
53.0,32.0,11.57,256.0,246.0,amd ryzen 7
152.0,32.0,14.01,256.0,204.37,
97.0,32.0,7.7,256.0,170.75,amd ryzen 7
143.0,16.0,9.45,256.0,86.5,intel i5
309.0,16.0,4.39,256.0,202.04,intel i3
191.0,16.0,6.17,256.0,44.66,intel i5
160.0,32.0,13.1,512.0,190.4,amd ryzen 3
330.0,16.0,3.67,512.0,236.56,intel i3
76.0,16.0,10.6,512.0,356.81,intel i7
243.0,16.0,7.48,256.0,143.85,amd ryzen 3
249.0,16.0,8.62,256.0,10.0,intel i3
164.0,16.0,6.41,256.0,118.81,intel i5
236.0,16.0,6.34,512.0,308.68,amd ryzen 3
176.0,32.0,15.44,256.0,199.18,intel i3
111.0,,8.08,512.0,244.97,intel i7
257.0,16.0,7.08,512.0,223.9,intel i3
124.0,32.0,20.97,512.0,238.3,intel i3
104.0,32.0,11.43,512.0,319.92,amd ryzen 5
184.0,16.0,8.24,256.0,79.38,intel i5
70.0,,10.21,512.0,286.91,amd ryzen 7
158.0,16.0,2.43,512.0,320.44,amd ryzen 7
193.0,16.0,7.66,512.0,406.54,intel i5
177.0,16.0,6.7,256.0,201.17,amd ryzen 5
89.0,32.0,14.52,256.0,18.72,intel i5
245.0,16.0,7.48,512.0,215.32,intel i3
188.0,16.0,6.16,256.0,158.84,intel i5
179.0,16.0,7.3,,58.15,intel i5
237.0,16.0,6.64,256.0,140.23,amd ryzen 3
221.0,32.0,13.32,256.0,144.99,intel i3
204.0,16.0,10.14,256.0,142.52,intel i3
251.0,16.0,6.0,256.0,246.0,intel i3
79.0,16.0,5.68,256.0,164.98,amd ryzen 7
210.0,16.0,7.1,512.0,293.77,amd ryzen 3
134.0,16.0,9.69,512.0,354.84,intel i5
105.0,16.0,8.58,512.0,284.84,intel i7
157.0,16.0,6.26,256.0,85.47,amd ryzen 5
265.0,16.0,4.85,512.0,291.12,amd ryzen 3
226.0,16.0,5.92,512.0,208.13,amd ryzen 3
171.0,32.0,12.55,256.0,222.38,
210.0,16.0,8.93,256.0,63.22,amd ryzen 3
162.0,16.0,3.91,512.0,416.27,amd ryzen 7
25.0,32.0,14.77,256.0,13.83,amd ryzen 7
157.0,16.0,9.01,512.0,321.87,intel i5
150.0,32.0,15.25,512.0,235.74,intel i3
176.0,32.0,13.71,256.0,160.2,intel i3
119.0,32.0,12.88,256.0,128.32,intel i5
120.0,32.0,12.52,512.0,218.6,intel i5
74.0,32.0,15.16,512.0,302.03,amd ryzen 5
128.0,16.0,4.55,512.0,243.4,amd ryzen 7
149.0,16.0,8.31,512.0,275.15,
276.0,16.0,6.45,512.0,290.58,intel i3
66.0,32.0,14.05,512.0,325.84,amd ryzen 5
292.0,16.0,4.84,256.0,126.54,intel i3
63.0,16.0,7.97,512.0,390.96,amd ryzen 7
205.0,16.0,9.21,512.0,211.0,amd ryzen 3
193.0,16.0,6.25,256.0,246.0,amd ryzen 5
271.0,16.0,3.81,512.0,222.79,amd ryzen 3
215.0,16.0,8.18,512.0,260.27,amd ryzen 3
150.0,32.0,12.6,512.0,338.54,amd ryzen 3
105.0,32.0,14.68,512.0,368.46,intel i5
170.0,32.0,,256.0,10.24,intel i3
90.0,16.0,9.69,512.0,319.36,intel i7
213.0,16.0,8.48,256.0,111.58,amd ryzen 3
184.0,16.0,5.99,256.0,151.9,intel i5
212.0,16.0,4.21,512.0,245.77,amd ryzen 5
164.0,32.0,11.94,512.0,399.85,amd ryzen 3
113.0,16.0,6.99,256.0,215.7,amd ryzen 7
184.0,16.0,11.43,256.0,246.0,intel i3
120.0,16.0,9.46,256.0,189.02,amd ryzen 5
89.0,32.0,13.85,256.0,,amd ryzen 5
36.0,32.0,13.69,256.0,26.25,intel i7
353.0,16.0,4.97,256.0,122.54,amd ryzen 5
57.0,32.0,16.45,256.0,88.96,amd ryzen 5
110.0,16.0,11.49,512.0,265.97,intel i5
188.0,16.0,5.58,256.0,10.0,amd ryzen 5
105.0,16.0,9.67,256.0,157.32,intel i7
25.0,32.0,15.56,256.0,151.14,amd ryzen 7
82.0,32.0,11.06,512.0,270.82,amd ryzen 7
271.0,16.0,2.37,256.0,31.96,amd ryzen 3
160.0,32.0,13.91,256.0,93.46,amd ryzen 3
186.0,16.0,12.99,256.0,10.0,intel i3
162.0,16.0,,256.0,21.37,amd ryzen 7
94.0,16.0,7.41,512.0,289.55,amd ryzen 7
167.0,32.0,14.25,256.0,80.17,intel i3
81.0,32.0,13.89,256.0,100.86,amd ryzen 5
200.0,16.0,8.34,512.0,299.96,amd ryzen 3
195.0,16.0,6.21,256.0,68.97,intel i5
89.0,16.0,11.1,256.0,246.0,intel i7
102.0,16.0,8.29,256.0,216.66,intel i7
25.0,32.0,16.62,512.0,216.27,intel i7
210.0,16.0,5.32,512.0,229.76,intel i5
173.0,16.0,7.43,256.0,185.46,intel i5
123.0,16.0,8.12,512.0,236.75,intel i7
204.0,16.0,5.6,256.0,204.46,intel i5
229.0,16.0,9.91,256.0,96.56,intel i3
192.0,16.0,11.68,256.0,61.73,amd ryzen 3
260.0,16.0,6.37,256.0,246.0,intel i3
225.0,16.0,8.71,512.0,244.55,amd ryzen 3
162.0,16.0,6.14,256.0,125.04,intel i7
166.0,16.0,5.15,512.0,293.08,amd ryzen 5
77.0,32.0,14.25,256.0,170.44,intel i5
120.0,32.0,13.21,512.0,346.74,intel i5
109.0,16.0,9.32,256.0,142.04,intel i7
318.0,16.0,2.93,512.0,300.8,intel i3
136.0,32.0,16.42,256.0,157.54,amd ryzen 3
180.0,16.0,5.25,256.0,86.24,amd ryzen 5
146.0,32.0,14.71,512.0,185.25,amd ryzen 3
182.0,16.0,6.76,512.0,391.3,amd ryzen 5
62.0,32.0,14.51,512.0,220.93,intel i7
128.0,32.0,13.79,256.0,110.22,amd ryzen 3
57.0,16.0,9.68,512.0,414.6,amd ryzen 7
184.0,16.0,11.04,256.0,205.27,amd ryzen 3
164.0,32.0,12.91,256.0,171.16,amd ryzen 3
82.0,32.0,14.84,512.0,118.48,amd ryzen 5
25.0,32.0,16.37,256.0,142.18,intel i7
92.0,16.0,8.48,256.0,149.71,
126.0,16.0,5.76,512.0,263.86,intel i7
153.0,32.0,16.55,256.0,106.26,intel i3
169.0,16.0,7.19,512.0,138.05,intel i5
243.0,16.0,5.36,256.0,87.35,amd ryzen 3
127.0,16.0,6.6,512.0,228.2,intel i7
87.0,16.0,7.88,512.0,349.12,intel i7
216.0,32.0,10.92,256.0,131.49,intel i3
242.0,16.0,6.09,256.0,68.58,amd ryzen 3
100.0,32.0,13.4,256.0,169.48,amd ryzen 5
25.0,32.0,16.32,256.0,131.28,intel i7
156.0,32.0,11.52,512.0,305.38,intel i5
86.0,16.0,7.17,256.0,246.0,amd ryzen 7
25.0,32.0,20.5,256.0,100.36,intel i5
105.0,,8.55,256.0,169.71,intel i7
271.0,16.0,4.87,256.0,182.01,intel i3
192.0,32.0,12.82,512.0,310.66,intel i3
218.0,16.0,4.76,512.0,129.41,amd ryzen 5
259.0,16.0,10.05,256.0,173.86,intel i3
97.0,16.0,7.51,256.0,71.99,intel i7
80.0,16.0,8.27,512.0,229.59,amd ryzen 7
138.0,16.0,7.44,256.0,192.54,intel i7
245.0,16.0,6.18,512.0,243.6,amd ryzen 3
189.0,16.0,4.25,256.0,171.26,intel i7
182.0,16.0,6.61,256.0,84.89,intel i5
263.0,16.0,8.02,512.0,347.48,intel i3
206.0,16.0,7.73,512.0,394.59,amd ryzen 3
130.0,16.0,6.39,512.0,295.72,amd ryzen 7
250.0,16.0,8.76,256.0,116.49,intel i3
65.0,32.0,15.25,512.0,324.92,amd ryzen 5
155.0,16.0,4.43,512.0,277.48,intel i7
192.0,16.0,6.83,256.0,177.15,
60.0,32.0,14.49,256.0,136.32,amd ryzen 5
183.0,16.0,5.2,512.0,78.23,amd ryzen 5
129.0,16.0,7.47,512.0,257.33,intel i7
59.0,32.0,13.05,256.0,167.77,amd ryzen 7
73.0,16.0,8.71,256.0,140.0,amd ryzen 7
37.0,16.0,12.37,256.0,146.03,amd ryzen 7
305.0,16.0,10.89,256.0,203.38,intel i5
264.0,16.0,6.24,512.0,157.41,intel i3
173.0,16.0,6.27,256.0,239.04,intel i5
157.0,16.0,7.14,256.0,100.46,amd ryzen 5
32.0,32.0,15.69,512.0,,intel i7
134.0,16.0,6.15,512.0,183.75,intel i7
97.0,32.0,13.56,256.0,198.04,amd ryzen 5
25.0,32.0,14.59,256.0,142.06,amd ryzen 7
25.0,32.0,13.28,256.0,22.74,amd ryzen 7
174.0,16.0,12.83,256.0,39.66,amd ryzen 3
287.0,16.0,5.48,256.0,10.0,intel i3
193.0,,7.13,256.0,144.08,intel i5
139.0,16.0,4.22,512.0,198.01,amd ryzen 7
254.0,16.0,7.54,512.0,177.69,intel i3
239.0,16.0,6.62,512.0,380.13,amd ryzen 3
25.0,32.0,16.74,512.0,293.94,amd ryzen 7
246.0,16.0,7.22,256.0,100.52,intel i3
87.0,32.0,11.52,256.0,112.43,intel i7
75.0,16.0,8.12,256.0,95.98,amd ryzen 7
96.0,32.0,15.95,256.0,142.15,intel i5
25.0,32.0,16.64,256.0,124.48,amd ryzen 7
242.0,32.0,10.53,256.0,181.01,intel i3
79.0,32.0,14.68,256.0,228.83,intel i5
174.0,16.0,8.55,256.0,181.94,amd ryzen 5
182.0,16.0,6.78,512.0,325.46,intel i5
25.0,32.0,17.63,512.0,197.52,amd ryzen 7
153.0,32.0,13.98,256.0,,amd ryzen 3
182.0,32.0,14.77,512.0,431.17,intel i3
25.0,32.0,18.8,512.0,136.98,amd ryzen 7
90.0,32.0,15.64,256.0,,intel i5
118.0,16.0,7.66,256.0,218.83,amd ryzen 7
300.0,16.0,2.66,256.0,159.24,intel i3
250.0,16.0,7.23,512.0,298.15,amd ryzen 3
73.0,16.0,9.71,256.0,10.0,amd ryzen 7
161.0,16.0,5.38,512.0,337.1,intel i7
173.0,16.0,5.46,512.0,244.35,amd ryzen 5
190.0,32.0,11.86,256.0,85.07,intel i3
165.0,16.0,9.05,512.0,345.22,intel i5
242.0,16.0,7.78,512.0,381.61,intel i3
201.0,16.0,6.63,256.0,39.0,intel i5
45.0,32.0,13.72,256.0,191.22,intel i7
165.0,32.0,13.76,256.0,123.61,intel i3
261.0,16.0,7.94,512.0,299.86,intel i3
94.0,16.0,6.88,256.0,46.27,amd ryzen 7
198.0,16.0,5.03,256.0,168.9,intel i5
57.0,16.0,10.91,256.0,165.74,amd ryzen 7
165.0,32.0,14.51,256.0,67.0,intel i3
170.0,16.0,2.98,256.0,142.45,amd ryzen 7
135.0,32.0,9.9,256.0,199.93,amd ryzen 5
260.0,16.0,4.63,256.0,202.69,
246.0,16.0,5.34,256.0,209.87,amd ryzen 3
180.0,16.0,6.89,256.0,207.02,amd ryzen 5
228.0,16.0,,512.0,333.59,amd ryzen 3
54.0,16.0,12.79,256.0,124.88,intel i7
222.0,16.0,3.42,512.0,355.22,intel i5
194.0,16.0,,512.0,283.78,amd ryzen 3
63.0,32.0,9.97,512.0,262.11,intel i7
117.0,16.0,6.21,256.0,115.2,amd ryzen 7
154.0,16.0,5.6,256.0,226.98,intel i7
151.0,16.0,3.94,256.0,43.22,intel i7
121.0,16.0,8.11,256.0,149.5,intel i7
78.0,16.0,11.7,512.0,257.49,
195.0,16.0,8.86,256.0,156.34,amd ryzen 3
218.0,16.0,9.62,512.0,243.11,amd ryzen 3
200.0,16.0,7.23,256.0,10.0,intel i5
125.0,16.0,7.52,512.0,496.08,intel i7
62.0,32.0,12.6,256.0,180.97,intel i7
170.0,16.0,7.59,256.0,184.36,amd ryzen 5
25.0,,13.98,512.0,67.75,intel i7
182.0,16.0,6.25,256.0,222.16,amd ryzen 5
86.0,32.0,14.44,256.0,152.23,amd ryzen 5
149.0,32.0,14.57,256.0,222.93,amd ryzen 3
168.0,16.0,6.34,256.0,93.01,amd ryzen 5
157.0,16.0,7.93,512.0,291.36,amd ryzen 5
254.0,16.0,6.07,256.0,137.24,intel i3
243.0,16.0,5.23,512.0,287.42,amd ryzen 3
73.0,32.0,13.55,512.0,352.4,amd ryzen 5
189.0,32.0,12.17,512.0,376.49,intel i3
167.0,32.0,11.94,256.0,227.94,amd ryzen 3
218.0,16.0,8.11,256.0,138.63,amd ryzen 3
246.0,16.0,7.48,256.0,116.27,amd ryzen 3
216.0,32.0,10.58,512.0,,intel i3
218.0,16.0,3.74,512.0,265.18,intel i5
119.0,16.0,11.07,,,amd ryzen 5
173.0,32.0,10.98,256.0,67.98,amd ryzen 3
144.0,16.0,8.63,256.0,246.0,intel i5
290.0,16.0,5.91,256.0,197.81,intel i3
164.0,16.0,4.94,512.0,274.99,intel i7
135.0,16.0,8.31,256.0,141.23,amd ryzen 5
155.0,16.0,7.54,256.0,156.96,amd ryzen 5
87.0,16.0,7.19,256.0,197.41,amd ryzen 7
228.0,16.0,5.13,256.0,168.52,intel i5
79.0,16.0,10.72,512.0,263.78,amd ryzen 7
150.0,32.0,13.91,512.0,226.05,amd ryzen 3
217.0,16.0,8.84,256.0,202.63,amd ryzen 3
166.0,,12.57,512.0,359.67,amd ryzen 3
135.0,32.0,14.04,512.0,180.45,amd ryzen 3
223.0,16.0,7.04,512.0,,amd ryzen 3
128.0,16.0,6.8,512.0,338.61,intel i7
113.0,32.0,13.43,512.0,355.77,intel i5
139.0,16.0,11.01,512.0,215.1,amd ryzen 5
25.0,32.0,17.08,256.0,66.91,amd ryzen 7
115.0,16.0,6.7,256.0,187.33,amd ryzen 7
268.0,16.0,4.26,512.0,248.67,amd ryzen 3
138.0,16.0,8.53,256.0,233.81,amd ryzen 5
187.0,16.0,5.87,512.0,181.98,intel i5
42.0,32.0,15.87,512.0,176.03,intel i7
154.0,16.0,5.31,256.0,87.32,intel i7
145.0,32.0,,256.0,10.0,amd ryzen 3
209.0,16.0,,256.0,127.73,amd ryzen 3
119.0,32.0,14.17,256.0,117.8,amd ryzen 3
158.0,16.0,5.65,512.0,301.05,amd ryzen 5
34.0,32.0,13.16,512.0,245.9,intel i7
167.0,16.0,5.5,256.0,200.69,amd ryzen 5
25.0,32.0,19.53,256.0,246.0,amd ryzen 7
25.0,32.0,16.97,256.0,79.99,amd ryzen 7
177.0,16.0,3.76,512.0,268.33,intel i7
257.0,16.0,6.41,256.0,56.5,amd ryzen 3
89.0,16.0,7.11,512.0,266.81,amd ryzen 7
65.0,32.0,13.98,512.0,263.84,amd ryzen 5
163.0,,12.41,512.0,279.8,amd ryzen 3
230.0,16.0,9.01,256.0,93.0,intel i3
91.0,32.0,12.39,256.0,112.17,intel i5
83.0,32.0,9.58,256.0,179.39,intel i7
310.0,16.0,4.66,512.0,304.32,intel i3
25.0,32.0,16.82,512.0,274.39,amd ryzen 7
132.0,32.0,12.36,256.0,199.89,intel i5
171.0,16.0,7.07,256.0,10.0,intel i5
152.0,16.0,4.36,512.0,446.71,amd ryzen 7
129.0,16.0,8.52,512.0,367.56,amd ryzen 7
94.0,16.0,8.29,512.0,209.75,intel i7
76.0,16.0,11.57,256.0,125.58,amd ryzen 7
127.0,32.0,15.3,512.0,496.47,amd ryzen 3
122.0,32.0,13.21,256.0,168.89,intel i5
288.0,16.0,4.58,512.0,246.87,intel i3
145.0,16.0,4.57,512.0,133.78,amd ryzen 7
246.0,32.0,9.37,256.0,246.0,intel i3
227.0,16.0,8.33,512.0,311.46,intel i3
212.0,16.0,8.03,256.0,100.61,intel i3
34.0,32.0,11.84,512.0,250.57,amd ryzen 7
143.0,16.0,11.5,256.0,98.93,intel i5
154.0,32.0,16.55,512.0,348.56,intel i3
149.0,16.0,5.5,512.0,368.25,intel i7
83.0,16.0,9.72,512.0,350.42,amd ryzen 7
163.0,16.0,3.97,256.0,141.71,intel i7
161.0,32.0,12.35,256.0,10.0,amd ryzen 3
262.0,16.0,1.36,256.0,64.58,intel i5
260.0,16.0,6.42,256.0,150.4,amd ryzen 3
159.0,32.0,17.17,256.0,176.08,intel i3
168.0,16.0,6.51,256.0,246.0,intel i5
37.0,32.0,15.8,512.0,213.4,intel i7
176.0,32.0,14.54,512.0,211.51,intel i3
80.0,16.0,7.57,512.0,367.74,amd ryzen 7
100.0,16.0,7.71,256.0,56.84,intel i7
25.0,32.0,15.05,512.0,310.7,amd ryzen 7
123.0,16.0,9.39,,304.75,amd ryzen 5
25.0,32.0,14.83,256.0,246.0,amd ryzen 7
74.0,32.0,14.9,512.0,307.12,amd ryzen 5
193.0,16.0,5.95,512.0,170.55,intel i5
257.0,16.0,5.02,256.0,41.69,amd ryzen 3
226.0,16.0,6.05,512.0,251.61,amd ryzen 3
80.0,32.0,17.28,256.0,131.64,intel i5
161.0,32.0,17.34,512.0,285.32,intel i3
169.0,32.0,13.06,512.0,396.52,amd ryzen 3
197.0,16.0,4.71,512.0,380.59,intel i5
220.0,16.0,7.45,512.0,,amd ryzen 3
46.0,16.0,12.15,512.0,242.36,intel i7
262.0,16.0,6.83,512.0,325.7,intel i3
160.0,16.0,8.4,512.0,197.19,intel i5
117.0,32.0,13.66,256.0,,intel i5
81.0,32.0,14.65,512.0,260.35,amd ryzen 5
65.0,32.0,11.47,256.0,192.38,intel i7
108.0,16.0,6.78,512.0,398.09,amd ryzen 7
188.0,16.0,8.61,256.0,153.78,amd ryzen 3
192.0,16.0,6.78,512.0,299.82,intel i5
174.0,16.0,5.33,512.0,303.15,intel i5
117.0,16.0,8.7,512.0,196.61,intel i7
253.0,16.0,9.08,512.0,126.99,intel i3
105.0,16.0,11.75,256.0,117.96,intel i5
133.0,16.0,5.47,256.0,104.81,amd ryzen 7
81.0,16.0,11.81,256.0,45.8,intel i7
120.0,32.0,15.32,256.0,246.0,amd ryzen 3
166.0,16.0,6.87,512.0,208.09,amd ryzen 5
139.0,32.0,15.25,512.0,291.76,amd ryzen 3
171.0,16.0,7.32,512.0,269.48,intel i5
68.0,32.0,16.53,256.0,192.79,intel i5
98.0,32.0,13.47,256.0,132.05,intel i5
188.0,16.0,6.36,256.0,155.35,intel i5
262.0,16.0,7.22,512.0,360.11,intel i3
158.0,16.0,6.59,512.0,266.05,intel i5
200.0,16.0,5.45,256.0,30.23,intel i5
146.0,16.0,7.19,256.0,204.67,amd ryzen 5
154.0,32.0,9.43,256.0,156.88,amd ryzen 5
146.0,32.0,15.33,512.0,161.15,amd ryzen 3
234.0,16.0,6.37,512.0,282.41,intel i5
159.0,16.0,4.87,512.0,450.16,amd ryzen 5
25.0,32.0,16.2,512.0,244.63,intel i7
25.0,32.0,18.73,256.0,122.39,amd ryzen 7
52.0,32.0,11.78,512.0,230.74,amd ryzen 7
52.0,32.0,15.98,512.0,320.38,intel i5
359.0,16.0,6.67,512.0,326.11,intel i5
101.0,32.0,15.53,256.0,10.0,intel i5
61.0,32.0,16.18,512.0,222.6,intel i5
169.0,32.0,13.42,256.0,65.2,intel i3
174.0,32.0,13.46,512.0,384.34,intel i3
77.0,16.0,7.63,512.0,367.62,amd ryzen 7
201.0,16.0,8.69,,130.17,amd ryzen 3
127.0,16.0,6.37,256.0,149.25,amd ryzen 7
25.0,32.0,14.33,256.0,,amd ryzen 7
73.0,16.0,7.89,256.0,197.49,amd ryzen 7
113.0,16.0,10.62,512.0,287.64,amd ryzen 5
