duration,total_ram,free_ram,total_disk,free_disk,processor
162,16.0,8.51,256.0,147.21,amd ryzen 5
199,16.0,5.7,512.0,281.06,intel i5
223,16.0,5.75,256.0,140.95,intel i5
25,32.0,14.13,512.0,309.66,intel i7
259,16.0,7.21,512.0,448.79,intel i3
287,16.0,4.25,256.0,129.51,intel i3
90,16.0,6.47,256.0,46.99,amd ryzen 7
157,32.0,18.04,256.0,172.57,intel i3
87,32.0,14.97,256.0,154.13,intel i5
113,32.0,20.57,256.0,91.11,intel i3
79,16.0,9.66,256.0,136.3,amd ryzen 7
91,16.0,8.71,256.0,121.92,amd ryzen 7
173,32.0,13.17,512.0,256.12,intel i3
25,32.0,21.83,256.0,157.51,intel i7
123,16.0,6.86,256.0,79.38,intel i7
262,16.0,6.63,256.0,157.6,amd ryzen 3
234,16.0,8.9,256.0,10.0,intel i3
159,16.0,7.3,256.0,201.13,amd ryzen 5
219,16.0,10.17,256.0,63.56,intel i3
212,16.0,8.28,256.0,131.36,intel i3
85,16.0,9.49,256.0,231.41,amd ryzen 7
62,32.0,9.71,512.0,371.04,amd ryzen 7
275,16.0,5.52,256.0,120.28,intel i3
238,16.0,7.1,512.0,300.84,intel i3
173,16.0,3.41,256.0,225.91,intel i7
97,16.0,7.4,512.0,374.1,intel i7
191,32.0,14.01,256.0,61.73,intel i3
150,32.0,13.28,512.0,374.13,amd ryzen 3
187,32.0,12.66,512.0,301.0,amd ryzen 3
252,16.0,6.17,256.0,185.17,intel i3
167,16.0,6.57,256.0,154.5,amd ryzen 5
90,16.0,8.43,256.0,122.95,amd ryzen 7
25,32.0,14.19,512.0,239.87,amd ryzen 7
151,16.0,6.67,512.0,228.52,intel i7
102,16.0,6.18,256.0,119.07,amd ryzen 7
141,16.0,7.44,512.0,212.13,intel i5
142,32.0,12.77,256.0,209.09,amd ryzen 5
25,32.0,13.84,512.0,215.28,amd ryzen 7
75,16.0,9.29,512.0,352.49,amd ryzen 7
156,16.0,7.15,256.0,40.55,intel i7
173,16.0,9.8,512.0,265.9,intel i5
125,16.0,6.53,512.0,262.59,amd ryzen 7
101,16.0,8.21,256.0,59.01,amd ryzen 7
136,32.0,13.06,256.0,10.0,amd ryzen 3
25,32.0,15.7,512.0,388.35,amd ryzen 7
80,16.0,7.75,512.0,236.93,amd ryzen 7
225,16.0,8.01,256.0,246.0,amd ryzen 3
159,16.0,3.91,512.0,219.0,intel i7
83,16.0,8.73,256.0,93.25,intel i7
213,16.0,5.06,512.0,312.96,intel i5
243,16.0,6.81,256.0,125.29,amd ryzen 3
25,32.0,16.89,256.0,54.07,amd ryzen 7
106,16.0,6.96,256.0,103.01,amd ryzen 7
156,16.0,7.74,256.0,75.75,amd ryzen 5
144,32.0,15.24,256.0,184.21,amd ryzen 3
170,16.0,6.25,256.0,195.26,intel i5
137,32.0,15.21,256.0,129.53,amd ryzen 3
137,16.0,9.11,512.0,307.76,amd ryzen 5
242,16.0,6.67,256.0,179.64,amd ryzen 3
205,16.0,4.47,256.0,41.43,amd ryzen 5
273,16.0,6.84,512.0,251.7,intel i3
208,16.0,3.21,512.0,218.97,amd ryzen 5
94,16.0,7.82,256.0,129.21,amd ryzen 7
78,32.0,14.24,512.0,271.83,amd ryzen 5
74,16.0,11.59,512.0,120.51,intel i7
141,16.0,5.17,256.0,31.21,amd ryzen 7
256,16.0,6.12,512.0,121.94,amd ryzen 3
232,16.0,7.42,256.0,212.88,amd ryzen 3
159,16.0,4.58,256.0,125.59,intel i7
181,16.0,10.55,256.0,234.89,amd ryzen 3
177,32.0,14.18,256.0,178.89,intel i3
219,16.0,4.86,512.0,403.12,intel i5
75,32.0,19.97,512.0,225.54,amd ryzen 3
187,16.0,4.19,256.0,200.98,amd ryzen 5
313,16.0,3.69,256.0,149.08,intel i3
25,32.0,16.3,256.0,222.62,amd ryzen 7
138,16.0,11.15,256.0,93.24,amd ryzen 5
63,16.0,8.88,512.0,328.56,amd ryzen 7
97,32.0,13.79,256.0,206.32,amd ryzen 5
218,16.0,8.83,512.0,253.41,intel i3
263,16.0,5.84,256.0,121.63,intel i3
239,16.0,6.2,512.0,239.82,amd ryzen 3
135,16.0,10.24,256.0,163.18,intel i5
177,16.0,5.78,256.0,73.12,amd ryzen 5
53,16.0,12.24,512.0,236.36,amd ryzen 7
127,16.0,10.31,512.0,384.08,amd ryzen 5
139,16.0,5.18,256.0,236.82,amd ryzen 7
249,16.0,8.3,256.0,146.87,intel i3
209,16.0,4.74,512.0,292.14,intel i5
40,16.0,11.21,512.0,363.44,amd ryzen 7
65,32.0,16.44,256.0,155.4,amd ryzen 5
125,32.0,18.72,512.0,256.06,intel i3
204,16.0,9.35,512.0,225.27,amd ryzen 3
150,32.0,12.46,256.0,233.9,amd ryzen 3
87,16.0,9.58,256.0,111.11,intel i7
86,16.0,9.56,256.0,92.44,intel i7
25,32.0,15.46,256.0,14.49,amd ryzen 7
205,16.0,8.12,512.0,276.73,amd ryzen 3
148,32.0,17.14,256.0,150.91,intel i3
309,16.0,5.42,256.0,105.09,intel i3
81,16.0,9.34,512.0,372.95,intel i7
171,16.0,6.51,256.0,104.44,intel i5
25,32.0,15.91,256.0,83.4,amd ryzen 7
231,16.0,7.39,512.0,421.49,amd ryzen 3
104,16.0,5.6,256.0,101.27,amd ryzen 7
169,16.0,7.76,512.0,229.21,intel i5
25,32.0,13.26,512.0,268.83,amd ryzen 7
25,32.0,15.58,256.0,67.81,intel i7
166,16.0,9.84,256.0,181.57,intel i5
224,16.0,8.5,512.0,185.76,intel i3
136,16.0,7.79,256.0,159.37,amd ryzen 5
153,16.0,9.54,256.0,159.93,amd ryzen 5
206,16.0,5.0,256.0,86.82,intel i5
171,16.0,5.42,256.0,120.18,amd ryzen 5
114,32.0,13.47,512.0,245.9,intel i5
209,16.0,8.02,512.0,292.97,amd ryzen 3
53,32.0,12.51,256.0,43.24,intel i7
72,32.0,15.33,256.0,205.83,intel i5
123,16.0,4.89,512.0,392.62,amd ryzen 7
99,16.0,7.66,256.0,117.48,amd ryzen 7
204,32.0,11.36,512.0,448.1,intel i3
102,16.0,6.6,256.0,246.0,amd ryzen 7
162,16.0,5.55,256.0,211.36,intel i7
214,16.0,6.91,512.0,262.46,intel i3
37,32.0,14.04,512.0,313.54,amd ryzen 7
103,16.0,9.81,512.0,323.04,amd ryzen 5
274,16.0,3.0,256.0,244.18,amd ryzen 3
96,16.0,6.06,256.0,79.85,amd ryzen 7
77,32.0,12.89,256.0,32.06,amd ryzen 5
158,32.0,13.84,512.0,144.23,amd ryzen 3
25,32.0,17.7,256.0,122.14,amd ryzen 7
174,16.0,8.31,512.0,316.95,intel i5
123,16.0,8.18,256.0,189.76,intel i7
195,16.0,11.63,512.0,372.73,intel i3
190,16.0,8.0,256.0,158.95,intel i5
95,16.0,6.24,256.0,109.08,amd ryzen 7
126,16.0,5.1,512.0,218.25,amd ryzen 7
240,16.0,7.83,512.0,352.35,intel i3
139,32.0,15.2,256.0,120.03,amd ryzen 3
247,16.0,8.05,512.0,297.01,intel i3
72,16.0,9.83,256.0,227.45,amd ryzen 7
227,32.0,12.14,512.0,205.71,amd ryzen 5
233,16.0,8.04,512.0,206.57,intel i3
148,16.0,12.36,256.0,152.86,amd ryzen 3
151,16.0,3.19,512.0,350.07,amd ryzen 7
176,32.0,13.93,512.0,268.57,intel i3
164,16.0,2.22,256.0,79.17,intel i7
237,16.0,5.3,512.0,263.01,amd ryzen 3
25,32.0,17.61,512.0,234.14,intel i7
169,16.0,7.5,256.0,10.0,intel i5
25,32.0,14.57,256.0,122.84,intel i7
152,16.0,8.81,256.0,91.47,intel i5
234,16.0,7.79,512.0,414.82,amd ryzen 3
485,16.0,8.38,256.0,246.0,intel i3
235,16.0,5.57,256.0,97.49,amd ryzen 3
125,32.0,12.04,512.0,342.69,amd ryzen 5
231,16.0,8.11,512.0,409.93,amd ryzen 3
152,32.0,14.31,512.0,328.81,amd ryzen 3
76,16.0,9.07,256.0,161.49,amd ryzen 7
97,32.0,12.36,256.0,141.6,amd ryzen 5
150,16.0,7.37,512.0,376.18,amd ryzen 5
26,32.0,14.4,256.0,167.15,amd ryzen 7
216,16.0,8.16,256.0,215.94,amd ryzen 3
25,32.0,16.72,512.0,271.95,amd ryzen 7
151,16.0,6.81,256.0,105.55,amd ryzen 5
104,16.0,7.21,512.0,364.42,amd ryzen 7
67,16.0,8.38,256.0,84.07,amd ryzen 7
219,16.0,8.79,512.0,321.5,amd ryzen 3
217,16.0,7.89,256.0,188.93,amd ryzen 3
174,16.0,5.79,512.0,365.91,amd ryzen 5
86,32.0,14.63,256.0,38.33,intel i5
160,16.0,6.8,256.0,123.51,amd ryzen 5
231,16.0,8.18,512.0,389.24,intel i3
53,32.0,18.01,256.0,146.28,intel i5
245,16.0,8.88,256.0,141.64,intel i3
140,16.0,10.57,512.0,342.67,amd ryzen 5
117,32.0,10.66,256.0,87.42,amd ryzen 5
176,32.0,11.6,512.0,218.2,amd ryzen 3
241,16.0,9.17,256.0,183.18,intel i3
202,16.0,5.73,256.0,196.75,amd ryzen 5
91,32.0,14.62,256.0,159.33,amd ryzen 5
195,16.0,4.78,256.0,141.94,amd ryzen 5
115,16.0,7.1,256.0,155.96,amd ryzen 7
264,16.0,6.77,512.0,403.09,intel i3
185,16.0,4.69,256.0,231.24,amd ryzen 5
129,16.0,5.36,256.0,217.46,intel i7
34,32.0,15.16,512.0,306.53,intel i7
61,16.0,15.5,512.0,358.26,amd ryzen 5
220,16.0,4.55,256.0,186.56,intel i5
92,16.0,8.01,256.0,231.53,amd ryzen 7
186,32.0,14.89,256.0,181.4,intel i3
25,32.0,16.22,512.0,280.5,amd ryzen 7
127,16.0,4.1,512.0,312.5,amd ryzen 7
155,32.0,12.55,512.0,227.84,amd ryzen 3
126,16.0,5.12,256.0,22.01,amd ryzen 7
136,32.0,11.72,256.0,209.54,intel i5
61,32.0,13.27,256.0,173.89,intel i7
168,32.0,13.19,256.0,116.09,intel i3
230,16.0,6.83,256.0,150.05,amd ryzen 3
84,16.0,10.16,512.0,400.36,intel i7
148,16.0,8.94,256.0,51.28,amd ryzen 5
164,16.0,7.11,256.0,132.19,amd ryzen 5
141,32.0,15.08,256.0,123.39,amd ryzen 3
267,16.0,4.1,256.0,10.0,intel i3
231,16.0,6.08,512.0,215.96,amd ryzen 3
171,16.0,10.55,256.0,64.5,amd ryzen 3
142,16.0,9.57,512.0,285.25,intel i5
59,32.0,14.35,512.0,312.16,amd ryzen 5
116,16.0,10.4,512.0,237.43,amd ryzen 5
25,32.0,16.46,512.0,385.76,intel i7
182,16.0,6.47,512.0,350.71,intel i5
45,32.0,16.83,512.0,322.1,amd ryzen 5
255,16.0,11.47,512.0,321.64,intel i5
160,32.0,14.43,256.0,10.0,intel i3
90,32.0,16.5,256.0,158.77,intel i5
136,16.0,9.47,256.0,161.21,amd ryzen 5
26,32.0,15.14,512.0,313.17,amd ryzen 7
202,16.0,10.76,256.0,105.87,amd ryzen 3
267,16.0,6.96,256.0,150.61,intel i3
25,32.0,16.84,512.0,321.7,amd ryzen 7
250,16.0,8.85,512.0,197.43,intel i3
51,32.0,13.14,256.0,137.76,amd ryzen 5
114,16.0,6.55,256.0,158.03,amd ryzen 7
177,16.0,5.67,256.0,136.31,intel i5
82,16.0,8.18,256.0,76.5,amd ryzen 7
258,16.0,4.62,512.0,227.26,amd ryzen 3
169,16.0,7.14,256.0,62.88,amd ryzen 5
180,32.0,14.13,256.0,161.84,intel i3
136,32.0,15.38,512.0,349.42,intel i3
261,16.0,7.12,256.0,180.55,intel i3
264,16.0,8.19,512.0,252.4,intel i3
202,32.0,11.16,256.0,146.28,intel i3
93,32.0,15.83,256.0,10.0,intel i5
226,16.0,7.23,512.0,316.56,amd ryzen 3
163,16.0,8.8,256.0,129.52,intel i5
113,16.0,5.51,256.0,132.79,amd ryzen 7
238,16.0,7.04,512.0,272.39,amd ryzen 3
236,16.0,3.46,256.0,192.19,intel i5
101,32.0,11.27,512.0,231.08,amd ryzen 5
251,32.0,9.18,256.0,145.35,intel i3
200,32.0,12.94,512.0,189.04,amd ryzen 5
113,32.0,16.41,512.0,215.32,amd ryzen 3
213,16.0,10.82,512.0,376.4,amd ryzen 3
108,16.0,6.74,256.0,78.15,intel i7
286,16.0,5.58,512.0,356.19,intel i3
321,16.0,3.35,256.0,152.01,intel i3
261,16.0,5.11,256.0,101.62,amd ryzen 3
144,16.0,6.48,256.0,130.32,intel i7
199,32.0,12.79,256.0,150.23,intel i3
237,16.0,9.39,512.0,357.05,intel i3
164,16.0,8.08,256.0,10.0,amd ryzen 5
175,16.0,7.31,256.0,90.76,intel i5
32,32.0,14.68,256.0,237.0,intel i7
129,16.0,5.97,512.0,228.57,amd ryzen 7
255,16.0,6.1,512.0,263.61,amd ryzen 3
133,32.0,11.77,512.0,245.06,intel i5
157,16.0,7.39,512.0,312.53,amd ryzen 5
199,16.0,9.39,256.0,152.4,amd ryzen 3
221,16.0,9.41,256.0,217.0,amd ryzen 3
100,32.0,12.63,512.0,369.79,amd ryzen 5
25,32.0,14.25,256.0,101.54,amd ryzen 7
25,32.0,14.15,512.0,234.29,amd ryzen 7
185,32.0,13.92,256.0,138.28,intel i3
25,32.0,16.03,512.0,273.65,amd ryzen 7
157,32.0,16.03,256.0,242.36,intel i3
189,16.0,7.31,512.0,264.71,intel i5
25,32.0,15.22,256.0,187.36,amd ryzen 7
107,16.0,7.23,512.0,338.36,intel i7
259,16.0,8.32,512.0,366.23,intel i3
25,32.0,15.06,256.0,157.85,intel i7
290,16.0,2.67,512.0,265.57,amd ryzen 3
67,32.0,14.36,256.0,167.86,amd ryzen 5
197,16.0,7.28,256.0,121.34,intel i5
194,16.0,12.46,256.0,45.24,intel i3
154,16.0,9.94,256.0,201.39,intel i5
105,16.0,8.07,512.0,284.56,intel i7
25,32.0,14.71,256.0,166.09,amd ryzen 7
109,16.0,6.8,512.0,209.03,amd ryzen 7
207,16.0,3.93,256.0,10.0,amd ryzen 5
25,32.0,15.68,512.0,299.55,intel i7
169,16.0,7.58,512.0,360.97,intel i5
227,16.0,7.61,256.0,160.15,amd ryzen 3
112,16.0,5.93,256.0,222.25,amd ryzen 7
205,16.0,9.56,256.0,131.51,amd ryzen 3
95,16.0,6.86,256.0,218.47,intel i7
235,32.0,11.28,256.0,246.0,amd ryzen 5
130,16.0,7.06,256.0,232.77,intel i7
272,16.0,6.43,256.0,88.9,intel i3
48,32.0,18.01,512.0,342.98,amd ryzen 5
165,16.0,6.39,256.0,73.46,amd ryzen 5
122,16.0,6.9,256.0,246.0,intel i7
63,32.0,16.71,512.0,267.79,amd ryzen 5
118,32.0,16.46,256.0,224.06,amd ryzen 3
147,32.0,12.43,256.0,50.6,intel i5
130,32.0,15.38,512.0,215.26,amd ryzen 3
162,16.0,6.61,256.0,203.63,amd ryzen 5
171,16.0,8.52,256.0,68.8,intel i5
173,32.0,13.96,256.0,119.2,intel i3
163,16.0,4.93,512.0,202.68,intel i7
111,16.0,5.28,256.0,122.34,amd ryzen 7
116,16.0,11.37,256.0,184.57,amd ryzen 5
152,16.0,3.47,256.0,155.79,intel i7
72,16.0,9.16,512.0,201.27,amd ryzen 7
230,16.0,3.88,512.0,116.73,intel i5
119,16.0,7.09,256.0,27.61,intel i7
134,16.0,4.51,256.0,88.96,amd ryzen 7
177,16.0,5.39,512.0,298.25,amd ryzen 5
97,16.0,11.3,512.0,369.06,amd ryzen 5
255,16.0,7.4,256.0,87.01,amd ryzen 3
54,32.0,13.93,256.0,150.34,intel i7
61,32.0,13.63,256.0,170.37,intel i7
181,16.0,11.08,512.0,274.54,amd ryzen 3
207,16.0,8.41,256.0,111.79,amd ryzen 3
102,16.0,7.87,256.0,143.77,amd ryzen 7
25,32.0,20.11,512.0,333.74,intel i7
25,32.0,18.76,256.0,149.04,intel i5
123,16.0,11.96,256.0,144.87,intel i5
237,16.0,8.39,256.0,229.09,intel i3
229,16.0,8.28,512.0,185.97,amd ryzen 3
141,16.0,8.36,256.0,188.04,intel i5
185,16.0,6.05,512.0,269.15,amd ryzen 5
134,16.0,8.29,256.0,154.36,amd ryzen 5
112,32.0,16.82,512.0,255.91,amd ryzen 3
110,16.0,5.14,512.0,406.02,amd ryzen 7
158,32.0,10.32,512.0,267.25,amd ryzen 5
221,32.0,8.95,512.0,408.8,intel i3
228,32.0,13.54,256.0,214.37,amd ryzen 5
25,32.0,16.45,512.0,284.33,amd ryzen 7
230,16.0,8.86,256.0,113.64,intel i3
145,16.0,5.89,512.0,340.0,intel i7
80,32.0,13.93,512.0,290.67,amd ryzen 5
125,32.0,11.93,512.0,327.69,amd ryzen 5
140,32.0,10.14,256.0,122.11,intel i5
25,32.0,16.6,256.0,139.67,intel i7
225,16.0,6.93,256.0,108.05,amd ryzen 3
138,32.0,15.18,256.0,59.72,amd ryzen 3
205,32.0,11.76,256.0,130.77,intel i3
74,32.0,13.04,512.0,303.61,amd ryzen 5
125,16.0,9.17,256.0,129.6,amd ryzen 5
159,16.0,3.06,256.0,180.99,amd ryzen 7
141,16.0,6.46,256.0,99.7,amd ryzen 5
81,32.0,16.58,512.0,396.86,intel i5
204,16.0,9.19,256.0,55.45,amd ryzen 3
116,32.0,11.81,512.0,173.94,amd ryzen 5
126,16.0,6.02,512.0,246.3,intel i7
96,32.0,18.83,512.0,297.85,amd ryzen 3
115,16.0,7.54,512.0,253.78,amd ryzen 7
37,32.0,12.24,256.0,154.29,amd ryzen 7
25,32.0,17.64,256.0,158.86,intel i7
31,32.0,15.03,512.0,329.41,intel i7
90,16.0,8.68,512.0,342.79,amd ryzen 7
254,16.0,7.94,512.0,333.68,intel i3
261,16.0,5.64,256.0,146.37,intel i3
139,32.0,13.52,512.0,287.62,intel i5
210,16.0,5.84,512.0,305.3,intel i5
34,32.0,15.59,256.0,171.35,amd ryzen 7
151,16.0,9.3,512.0,258.22,intel i5
240,16.0,7.53,256.0,113.47,intel i3
78,32.0,15.38,256.0,205.16,amd ryzen 5
231,16.0,7.92,256.0,192.23,amd ryzen 3
105,32.0,17.08,512.0,301.35,amd ryzen 3
274,16.0,4.68,512.0,201.5,intel i3
159,16.0,5.65,256.0,232.63,intel i5
149,16.0,9.74,256.0,164.56,intel i5
101,16.0,8.32,256.0,128.99,amd ryzen 7
200,16.0,10.31,256.0,200.09,amd ryzen 3
104,32.0,12.01,512.0,360.63,amd ryzen 5
169,16.0,5.03,512.0,413.7,amd ryzen 5
72,16.0,8.71,512.0,291.68,amd ryzen 7
140,32.0,10.77,256.0,79.39,amd ryzen 5
114,16.0,7.76,512.0,297.42,intel i7
203,32.0,12.72,256.0,164.73,intel i3
219,16.0,5.79,256.0,169.6,amd ryzen 3
121,16.0,6.92,256.0,184.94,intel i7
142,16.0,10.35,256.0,80.78,intel i5
163,32.0,16.41,512.0,316.68,intel i3
193,32.0,14.08,256.0,221.86,intel i3
152,16.0,7.25,512.0,126.81,amd ryzen 5
199,16.0,4.85,512.0,182.22,intel i5
25,32.0,16.81,256.0,235.66,intel i7
612,16.0,3.66,512.0,273.62,amd ryzen 3
272,16.0,6.35,512.0,199.64,intel i3
136,16.0,6.62,512.0,385.71,intel i7
185,16.0,5.12,256.0,123.6,amd ryzen 5
153,16.0,8.89,512.0,182.95,intel i5
169,32.0,13.35,256.0,159.49,intel i3
89,16.0,10.02,256.0,144.98,intel i7
69,16.0,9.26,512.0,267.41,amd ryzen 7
271,16.0,5.36,512.0,380.95,intel i3
266,16.0,7.21,512.0,332.3,intel i3
252,16.0,7.64,512.0,237.96,intel i3
277,16.0,3.93,256.0,201.8,amd ryzen 3
155,16.0,6.91,256.0,124.94,amd ryzen 5
142,16.0,5.69,512.0,307.6,intel i7
184,16.0,6.28,512.0,262.6,intel i5
112,16.0,7.78,256.0,171.95,intel i7
142,16.0,7.55,512.0,219.21,amd ryzen 5
106,16.0,6.8,256.0,128.97,amd ryzen 7
62,32.0,12.45,256.0,213.91,intel i7
28,32.0,14.84,512.0,224.8,amd ryzen 7
164,16.0,5.45,256.0,179.26,amd ryzen 5
136,32.0,18.18,512.0,299.56,intel i3
132,16.0,6.78,256.0,168.21,intel i7
195,32.0,10.95,256.0,75.26,amd ryzen 3
261,16.0,4.65,256.0,246.0,amd ryzen 3
152,32.0,15.38,256.0,145.6,intel i3
163,16.0,8.69,512.0,310.49,intel i5
248,16.0,9.38,256.0,10.0,intel i3
69,32.0,13.88,256.0,159.78,amd ryzen 5
149,16.0,3.96,256.0,129.86,intel i7
229,16.0,8.32,256.0,66.49,amd ryzen 3
222,16.0,8.13,256.0,52.22,amd ryzen 7
167,16.0,9.15,256.0,190.13,amd ryzen 5
60,16.0,8.9,512.0,258.51,amd ryzen 7
253,16.0,7.65,256.0,139.51,intel i3
242,16.0,3.91,512.0,214.51,amd ryzen 3
87,32.0,12.27,256.0,98.66,amd ryzen 5
172,32.0,14.6,256.0,147.15,intel i3
152,32.0,16.86,512.0,284.55,intel i3
193,16.0,5.96,512.0,313.9,intel i5
181,16.0,10.11,512.0,241.47,amd ryzen 3
113,16.0,6.27,256.0,10.24,amd ryzen 7
155,16.0,8.15,512.0,303.31,amd ryzen 5
147,16.0,7.52,512.0,327.91,intel i5
57,32.0,13.42,512.0,273.31,intel i7
121,32.0,13.53,256.0,155.31,intel i5
25,32.0,16.35,256.0,157.88,amd ryzen 7
189,32.0,14.24,256.0,208.28,intel i3
85,16.0,8.87,512.0,251.03,intel i7
254,16.0,6.56,512.0,266.09,intel i3
125,32.0,11.5,512.0,400.3,amd ryzen 5
160,16.0,8.86,256.0,169.2,intel i5
145,16.0,6.74,256.0,103.2,amd ryzen 5
91,32.0,14.29,512.0,210.62,intel i5
83,16.0,12.25,512.0,207.69,amd ryzen 5
240,16.0,9.21,256.0,51.67,intel i3
25,32.0,14.15,512.0,154.94,amd ryzen 7
117,16.0,6.26,256.0,234.75,intel i7
108,16.0,6.7,512.0,357.08,intel i7
122,16.0,7.22,512.0,360.08,intel i7
258,16.0,6.76,256.0,155.61,intel i3
159,16.0,6.57,512.0,276.35,amd ryzen 5
151,32.0,16.79,256.0,150.58,intel i3
171,16.0,6.25,256.0,76.82,amd ryzen 5
51,32.0,16.87,256.0,126.19,amd ryzen 5
238,16.0,8.34,512.0,276.39,intel i3
122,16.0,9.32,512.0,264.18,amd ryzen 5
25,32.0,13.59,256.0,199.68,amd ryzen 7
84,16.0,9.28,256.0,10.0,intel i7
173,16.0,6.9,256.0,197.7,amd ryzen 5
138,16.0,6.9,512.0,313.78,amd ryzen 5
249,16.0,4.56,512.0,244.71,amd ryzen 3
69,32.0,11.39,256.0,135.42,intel i7
82,32.0,10.99,256.0,117.22,intel i7
214,16.0,4.09,256.0,124.05,intel i5
155,32.0,13.58,256.0,145.18,amd ryzen 3
124,16.0,8.19,256.0,47.66,intel i7
290,16.0,3.75,512.0,325.76,amd ryzen 3
103,16.0,8.75,512.0,263.5,intel i7
158,16.0,7.91,256.0,167.51,intel i5
266,16.0,6.17,256.0,246.0,intel i3
274,16.0,2.69,512.0,292.33,amd ryzen 3
137,32.0,15.24,512.0,364.59,amd ryzen 3
198,16.0,6.24,512.0,354.43,intel i5
25,32.0,18.18,256.0,234.41,amd ryzen 5
227,16.0,10.5,512.0,266.68,intel i3
213,16.0,6.54,256.0,147.5,amd ryzen 3
279,16.0,8.26,512.0,301.39,intel i3
155,16.0,7.29,256.0,229.4,amd ryzen 5
25,32.0,14.0,256.0,115.61,amd ryzen 7
96,32.0,13.05,512.0,408.74,amd ryzen 5
147,16.0,9.07,512.0,319.59,intel i5
164,16.0,8.36,512.0,340.67,amd ryzen 5
41,32.0,13.89,256.0,168.35,intel i7
86,32.0,14.12,256.0,109.79,amd ryzen 5
222,16.0,3.81,256.0,86.19,amd ryzen 5
149,32.0,15.0,256.0,206.32,amd ryzen 3
172,16.0,8.78,256.0,104.4,intel i5
32,32.0,12.68,512.0,283.02,intel i7
252,16.0,5.36,256.0,171.6,intel i3
191,16.0,7.58,256.0,227.83,intel i5
121,16.0,5.81,512.0,322.06,amd ryzen 7
25,32.0,18.85,256.0,246.0,intel i7
106,16.0,8.0,256.0,108.95,intel i7
201,16.0,9.74,512.0,259.24,amd ryzen 3
262,16.0,6.17,256.0,142.21,amd ryzen 3
39,32.0,15.12,256.0,118.08,intel i7
187,32.0,13.21,512.0,252.87,intel i3
611,16.0,3.7,512.0,380.98,intel i3
257,16.0,7.57,512.0,276.58,intel i3
120,16.0,4.81,512.0,261.77,amd ryzen 7
141,16.0,9.45,256.0,132.76,amd ryzen 5
403,16.0,5.26,512.0,344.9,intel i5
131,16.0,11.2,256.0,144.9,amd ryzen 5
44,32.0,13.33,256.0,246.0,intel i7
237,16.0,7.97,512.0,380.11,intel i3
142,16.0,2.78,512.0,270.55,amd ryzen 7
297,16.0,5.1,512.0,305.07,intel i3
154,16.0,5.49,512.0,159.19,intel i7
207,16.0,6.51,256.0,70.31,intel i5
51,32.0,11.24,256.0,148.19,intel i7
106,16.0,8.08,256.0,71.95,intel i7
249,16.0,6.96,512.0,292.5,intel i3
194,32.0,12.16,256.0,109.36,intel i3
100,16.0,8.54,256.0,175.75,amd ryzen 7
153,16.0,9.04,512.0,421.5,intel i5
264,16.0,6.48,256.0,199.93,amd ryzen 3
169,32.0,15.31,256.0,154.29,intel i3
150,32.0,12.9,512.0,362.84,amd ryzen 3
123,32.0,18.87,512.0,416.97,intel i3
173,16.0,6.76,256.0,163.97,intel i5
101,16.0,7.81,512.0,273.09,amd ryzen 7
135,16.0,5.14,512.0,90.9,amd ryzen 7
235,16.0,1.57,512.0,314.12,amd ryzen 5
186,32.0,14.74,256.0,155.65,intel i3
25,32.0,18.66,512.0,160.74,intel i7
163,16.0,6.72,256.0,97.35,intel i5
181,32.0,11.34,512.0,412.61,amd ryzen 3
276,16.0,6.41,512.0,235.04,intel i3
150,16.0,7.86,512.0,251.55,amd ryzen 5
87,32.0,14.27,256.0,122.76,amd ryzen 5
167,16.0,5.46,256.0,112.62,amd ryzen 5
195,32.0,13.97,512.0,214.46,intel i3
64,16.0,8.82,512.0,303.52,amd ryzen 7
175,16.0,4.29,512.0,271.54,amd ryzen 5
350,16.0,4.31,256.0,102.85,intel i7
167,32.0,14.18,512.0,366.42,amd ryzen 3
38,32.0,14.65,512.0,255.49,amd ryzen 7
212,16.0,8.18,512.0,227.31,amd ryzen 3
149,16.0,4.12,512.0,366.18,intel i7
174,32.0,12.34,512.0,324.56,amd ryzen 3
127,16.0,8.19,256.0,136.86,amd ryzen 5
173,16.0,7.19,512.0,285.38,amd ryzen 5
25,32.0,18.3,256.0,111.18,intel i7
120,32.0,10.62,512.0,236.15,intel i5
97,16.0,8.44,256.0,54.45,intel i7
147,16.0,5.64,512.0,274.85,intel i7
266,16.0,7.24,512.0,284.61,intel i3
212,32.0,14.07,512.0,234.86,intel i3
173,16.0,6.89,256.0,98.6,intel i5
127,16.0,5.19,512.0,421.12,intel i7
143,32.0,16.3,256.0,148.02,intel i3
126,16.0,7.33,256.0,17.69,intel i7
145,32.0,10.02,512.0,449.76,intel i5
263,16.0,6.93,512.0,401.94,intel i3
178,32.0,12.56,512.0,322.81,intel i3
222,16.0,7.67,256.0,246.0,amd ryzen 3
25,32.0,14.85,256.0,199.94,amd ryzen 7
78,32.0,15.29,512.0,287.84,amd ryzen 5
25,32.0,17.87,256.0,175.29,intel i7
227,16.0,6.14,256.0,185.19,intel i5
43,32.0,16.14,256.0,143.57,intel i7
25,32.0,18.08,256.0,56.45,intel i7
90,16.0,10.21,512.0,280.0,intel i7
203,16.0,6.1,512.0,283.58,intel i5
182,16.0,5.97,256.0,172.66,amd ryzen 5
133,16.0,7.05,512.0,266.59,intel i7
